game_id,season,week,season_type,home_team,away_team,home_score,away_score,actual_home_margin,actual_total,market_home_spread,market_total,completed,home_feature_team,home_prior_weeks,home_prev_season_off_epa,home_prev_season_off_success_rate,home_prev_season_off_explosive_rate,home_prev_season_off_pass_epa,home_prev_season_off_rush_epa,home_prev_season_havoc_allowed_rate,home_prev_season_line_yards_per_rush,home_prev_season_scoring_opp_rate,home_prev_season_avg_start_yards_to_endzone,home_prev_season_drives,home_prev_season_plays_per_drive,home_prev_season_def_epa_allowed,home_prev_season_def_success_allowed,home_prev_season_def_explosive_allowed,home_prev_season_def_pass_epa_allowed,home_prev_season_def_rush_epa_allowed,home_prev_season_def_havoc_created_rate,home_prev_season_def_line_yards_allowed,home_prev_season_def_scoring_opp_allowed,home_pregame_off_epa,home_pregame_off_success_rate,home_pregame_off_explosive_rate,home_pregame_off_pass_epa,home_pregame_off_rush_epa,home_pregame_havoc_allowed_rate,home_pregame_line_yards_per_rush,home_pregame_scoring_opp_rate,home_pregame_avg_start_yards_to_endzone,home_pregame_drives,home_pregame_plays_per_drive,home_pregame_def_epa_allowed,home_pregame_def_success_allowed,home_pregame_def_explosive_allowed,home_pregame_def_pass_epa_allowed,home_pregame_def_rush_epa_allowed,home_pregame_def_havoc_created_rate,home_pregame_def_line_yards_allowed,home_pregame_def_scoring_opp_allowed,away_feature_team,away_prior_weeks,away_prev_season_off_epa,away_prev_season_off_success_rate,away_prev_season_off_explosive_rate,away_prev_season_off_pass_epa,away_prev_season_off_rush_epa,away_prev_season_havoc_allowed_rate,away_prev_season_line_yards_per_rush,away_prev_season_scoring_opp_rate,away_prev_season_avg_start_yards_to_endzone,away_prev_season_drives,away_prev_season_plays_per_drive,away_prev_season_def_epa_allowed,away_prev_season_def_success_allowed,away_prev_season_def_explosive_allowed,away_prev_season_def_pass_epa_allowed,away_prev_season_def_rush_epa_allowed,away_prev_season_def_havoc_created_rate,away_prev_season_def_line_yards_allowed,away_prev_season_def_scoring_opp_allowed,away_pregame_off_epa,away_pregame_off_success_rate,away_pregame_off_explosive_rate,away_pregame_off_pass_epa,away_pregame_off_rush_epa,away_pregame_havoc_allowed_rate,away_pregame_line_yards_per_rush,away_pregame_scoring_opp_rate,away_pregame_avg_start_yards_to_endzone,away_pregame_drives,away_pregame_plays_per_drive,away_pregame_def_epa_allowed,away_pregame_def_success_allowed,away_pregame_def_explosive_allowed,away_pregame_def_pass_epa_allowed,away_pregame_def_rush_epa_allowed,away_pregame_def_havoc_created_rate,away_pregame_def_line_yards_allowed,away_pregame_def_scoring_opp_allowed,sealed_test_season,market_favorite,market_favorite_size
401240115,2020,7,2,UTSA,Army,16.0,28.0,-12.0,44.0,8.5,47.0,True,UTSA,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Army,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Army,8.5
401250215,2020,7,2,Georgia Southern,Massachusetts,41.0,0.0,41.0,41.0,-30.5,62.0,True,Georgia Southern,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Massachusetts,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Georgia Southern,30.5
401207102,2020,8,2,Western Kentucky,Chattanooga,13.0,10.0,3.0,23.0,-14.0,53.25,True,Western Kentucky,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chattanooga,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Western Kentucky,14.0
401207154,2020,8,2,Charlotte,UTEP,38.0,28.0,10.0,66.0,-17.5,50.0,True,Charlotte,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTEP,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Charlotte,17.5
401207156,2020,8,2,Marshall,Florida Atlantic,20.0,9.0,11.0,29.0,-19.0,51.0,True,Marshall,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Atlantic,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Marshall,19.0
401207157,2020,8,2,UTSA,Louisiana Tech,27.0,26.0,1.0,53.0,2.5,53.5,True,UTSA,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louisiana Tech,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Louisiana Tech,2.5
401207158,2020,8,2,Rice,Middle Tennessee,39.0,63.0,-24.0,102.0,-3.75,48.25,True,Rice,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle Tennessee,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Rice,3.75
401207160,2020,8,2,Liberty,Southern Mississippi,56.0,35.0,21.0,91.0,-14.0,59.5,True,Liberty,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Southern Mississippi,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Liberty,14.0
401212479,2020,8,2,South Florida,Tulsa,13.0,42.0,-29.0,55.0,11.75,51.5,True,South Florida,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tulsa,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Tulsa,11.75
401212488,2020,8,2,SMU,Cincinnati,13.0,42.0,-29.0,55.0,-1.5,56.5,True,SMU,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cincinnati,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,SMU,1.5
401212516,2020,8,2,Memphis,Temple,41.0,29.0,12.0,70.0,-14.0,70.0,True,Memphis,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Temple,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Memphis,14.0
401212524,2020,8,2,UCF,Tulane,51.0,34.0,17.0,85.0,-21.0,71.0,True,UCF,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tulane,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,UCF,21.0
401212552,2020,8,2,Navy,Houston,21.0,37.0,-16.0,58.0,15.5,56.0,True,Navy,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Houston,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Houston,15.5
401215316,2020,8,2,Coastal Carolina,Georgia Southern,28.0,14.0,14.0,42.0,-1.25,49.0,True,Coastal Carolina,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia Southern,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Coastal Carolina,1.25
401215317,2020,8,2,Troy,Georgia State,34.0,36.0,-2.0,70.0,-2.5,68.5,True,Troy,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia State,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Troy,2.5
401234617,2020,8,2,Boston College,Georgia Tech,48.0,27.0,21.0,75.0,-3.5,57.25,True,Boston College,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia Tech,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Boston College,3.5
401234618,2020,8,2,Clemson,Syracuse,47.0,21.0,26.0,68.0,-47.5,63.5,True,Clemson,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Syracuse,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Clemson,47.5
401234619,2020,8,2,Louisville,Florida State,48.0,16.0,32.0,64.0,-5.5,62.25,True,Louisville,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida State,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Louisville,5.5
401234620,2020,8,2,Miami,Virginia,19.0,14.0,5.0,33.0,-13.5,54.0,True,Miami,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Virginia,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Miami,13.5
401234621,2020,8,2,North Carolina,NC State,48.0,21.0,27.0,69.0,-14.75,61.5,True,North Carolina,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NC State,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,North Carolina,14.75
401234622,2020,8,2,Pittsburgh,Notre Dame,3.0,45.0,-42.0,48.0,10.0,43.5,True,Pittsburgh,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notre Dame,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Notre Dame,10.0
401234623,2020,8,2,Wake Forest,Virginia Tech,23.0,16.0,7.0,39.0,10.5,68.5,True,Wake Forest,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Virginia Tech,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Virginia Tech,10.5
401236008,2020,8,2,Texas,Baylor,27.0,16.0,11.0,43.0,-11.0,61.5,True,Texas,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baylor,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Texas,11.0
401236009,2020,8,2,Oklahoma State,Iowa State,24.0,21.0,3.0,45.0,-2.75,53.5,True,Oklahoma State,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Oklahoma State,2.75
401236010,2020,8,2,Kansas State,Kansas,55.0,14.0,41.0,69.0,-19.0,46.0,True,Kansas State,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kansas,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Kansas State,19.0
401236011,2020,8,2,TCU,Oklahoma,14.0,33.0,-19.0,47.0,6.5,59.0,True,TCU,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oklahoma,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Oklahoma,6.5
401236012,2020,8,2,Texas Tech,West Virginia,34.0,27.0,7.0,61.0,2.5,54.0,True,Texas Tech,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Virginia,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,West Virginia,2.5
401237114,2020,8,2,Tennessee,Alabama,17.0,48.0,-31.0,65.0,21.5,66.5,True,Tennessee,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alabama,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Alabama,21.5
401237115,2020,8,2,Ole Miss,Auburn,28.0,35.0,-7.0,63.0,3.5,73.25,True,Ole Miss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auburn,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Auburn,3.5
401237118,2020,8,2,LSU,South Carolina,52.0,24.0,28.0,76.0,-4.5,54.5,True,LSU,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Carolina,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,LSU,4.5
401237122,2020,8,2,Missouri,Kentucky,20.0,10.0,10.0,30.0,3.0,47.0,True,Missouri,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kentucky,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Kentucky,3.0
401238036,2020,8,2,UAB,Louisiana,20.0,24.0,-4.0,44.0,2.5,50.5,True,UAB,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louisiana,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Louisiana,2.5
401240116,2020,8,2,Army,Mercer,49.0,3.0,46.0,52.0,,55.5,True,Army,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mercer,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,PICK,
401240642,2020,8,2,Appalachian State,Arkansas State,45.0,17.0,28.0,62.0,-13.5,69.5,True,Appalachian State,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arkansas State,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Appalachian State,13.5
401240998,2020,8,2,BYU,Texas State,52.0,14.0,38.0,66.0,-30.0,62.0,True,BYU,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Texas State,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,BYU,30.0
401247293,2020,8,2,Ohio State,Nebraska,52.0,17.0,35.0,69.0,-27.75,69.5,True,Ohio State,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nebraska,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Ohio State,27.75
401247294,2020,8,2,Minnesota,Michigan,24.0,49.0,-25.0,73.0,3.0,53.25,True,Minnesota,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michigan,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Michigan,3.0
401247295,2020,8,2,Indiana,Penn State,36.0,35.0,1.0,71.0,6.5,61.75,True,Indiana,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penn State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Penn State,6.5
401247296,2020,8,2,Purdue,Iowa,24.0,20.0,4.0,44.0,3.5,52.0,True,Purdue,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Iowa,3.5
401247297,2020,8,2,Wisconsin,Illinois,45.0,7.0,38.0,52.0,-20.5,51.5,True,Wisconsin,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Illinois,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Wisconsin,20.5
401247298,2020,8,2,Northwestern,Maryland,43.0,3.0,40.0,46.0,-13.0,52.5,True,Northwestern,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maryland,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Northwestern,13.0
401247299,2020,8,2,Michigan State,Rutgers,27.0,38.0,-11.0,65.0,-9.5,44.75,True,Michigan State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rutgers,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Michigan State,9.5
401248993,2020,8,2,San José State,Air Force,17.0,6.0,11.0,23.0,7.5,64.0,True,San José State,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Force,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Air Force,7.5
401248994,2020,8,2,Fresno State,Hawai'i,19.0,34.0,-15.0,53.0,-2.75,64.5,True,Fresno State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hawai'i,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Fresno State,2.75
401248996,2020,8,2,San Diego State,UNLV,34.0,6.0,28.0,40.0,-14.0,50.5,True,San Diego State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNLV,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,San Diego State,14.0
401248997,2020,8,2,Boise State,Utah State,42.0,13.0,29.0,55.0,-17.0,51.5,True,Boise State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Utah State,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Boise State,17.0
401248998,2020,8,2,Nevada,Wyoming,37.0,34.0,3.0,71.0,3.0,54.0,True,Nevada,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wyoming,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Wyoming,3.0
401250783,2020,8,2,Florida International,Jacksonville State,10.0,19.0,-9.0,29.0,-10.5,55.5,True,Florida International,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jacksonville State,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Florida International,10.5
401250784,2020,8,2,South Alabama,UL Monroe,38.0,14.0,24.0,52.0,-14.5,56.75,True,South Alabama,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UL Monroe,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,South Alabama,14.5
401207163,2020,9,2,Louisiana Tech,UAB,37.0,34.0,3.0,71.0,12.75,47.0,True,Louisiana Tech,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAB,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,UAB,12.75
401207166,2020,9,2,Southern Mississippi,Rice,6.0,30.0,-24.0,36.0,1.0,58.75,True,Southern Mississippi,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Rice,1.0
401212489,2020,9,2,SMU,Navy,51.0,37.0,14.0,88.0,-13.0,58.5,True,SMU,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Navy,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,SMU,13.0
401212517,2020,9,2,Tulane,Temple,38.0,3.0,35.0,41.0,-6.75,57.5,True,Tulane,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Temple,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Tulane,6.75
401212533,2020,9,2,Tulsa,East Carolina,34.0,30.0,4.0,64.0,-17.0,59.5,True,Tulsa,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Carolina,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Tulsa,17.0
401212538,2020,9,2,Houston,UCF,21.0,44.0,-23.0,65.0,3.0,81.5,True,Houston,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UCF,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,UCF,3.0
401212543,2020,9,2,Cincinnati,Memphis,49.0,10.0,39.0,59.0,-6.5,57.5,True,Cincinnati,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Memphis,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Cincinnati,6.5
401215318,2020,9,2,Georgia State,Coastal Carolina,0.0,51.0,-51.0,51.0,3.5,60.5,True,Georgia State,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coastal Carolina,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Coastal Carolina,3.5
401215319,2020,9,2,UL Monroe,Appalachian State,13.0,31.0,-18.0,44.0,29.0,56.5,True,UL Monroe,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Appalachian State,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Appalachian State,29.0
401215320,2020,9,2,Arkansas State,Troy,10.0,38.0,-28.0,48.0,-3.5,69.5,True,Arkansas State,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Troy,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Arkansas State,3.5
401215321,2020,9,2,Georgia Southern,South Alabama,24.0,17.0,7.0,41.0,-3.5,52.0,True,Georgia Southern,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Alabama,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Georgia Southern,3.5
401215322,2020,9,2,Texas State,Louisiana,34.0,44.0,-10.0,78.0,16.5,56.75,True,Texas State,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louisiana,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Louisiana,16.5
401234624,2020,9,2,Clemson,Boston College,34.0,28.0,6.0,62.0,-26.5,56.0,True,Clemson,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boston College,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Clemson,26.5
401234625,2020,9,2,Duke,Charlotte,53.0,19.0,34.0,72.0,-10.75,55.0,True,Duke,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charlotte,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Duke,10.75
401234626,2020,9,2,Georgia Tech,Notre Dame,13.0,31.0,-18.0,44.0,20.5,58.5,True,Georgia Tech,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notre Dame,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Notre Dame,20.5
401234627,2020,9,2,Louisville,Virginia Tech,35.0,42.0,-7.0,77.0,4.0,67.5,True,Louisville,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Virginia Tech,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Virginia Tech,4.0
401234628,2020,9,2,Virginia,North Carolina,44.0,41.0,3.0,85.0,7.5,61.0,True,Virginia,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North Carolina,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,North Carolina,7.5
401234629,2020,9,2,Syracuse,Wake Forest,14.0,38.0,-24.0,52.0,14.0,59.5,True,Syracuse,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wake Forest,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Wake Forest,14.0
401236013,2020,9,2,Baylor,TCU,23.0,33.0,-10.0,56.0,2.5,47.5,True,Baylor,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TCU,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,TCU,2.5
401236014,2020,9,2,Kansas,Iowa State,22.0,52.0,-30.0,74.0,27.5,49.5,True,Kansas,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Iowa State,27.5
401236015,2020,9,2,West Virginia,Kansas State,72.0,21.0,51.0,93.0,-5.0,46.0,True,West Virginia,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kansas State,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,West Virginia,5.0
401236016,2020,9,2,Texas Tech,Oklahoma,28.0,62.0,-34.0,90.0,16.0,66.5,True,Texas Tech,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oklahoma,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Oklahoma,16.0
401236017,2020,9,2,Oklahoma State,Texas,34.0,41.0,-7.0,75.0,-3.5,58.5,True,Oklahoma State,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Texas,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Oklahoma State,3.5
401237116,2020,9,2,Florida,Missouri,41.0,17.0,24.0,58.0,-13.5,63.75,True,Florida,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missouri,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Florida,13.5
401237117,2020,9,2,Kentucky,Georgia,3.0,14.0,-11.0,17.0,17.0,42.0,True,Kentucky,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Georgia,17.0
401237119,2020,9,2,Alabama,Mississippi State,41.0,0.0,41.0,41.0,-29.5,63.5,True,Alabama,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mississippi State,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Alabama,29.5
401237120,2020,9,2,Texas A&M,Arkansas,42.0,31.0,11.0,73.0,-14.5,54.25,True,Texas A&M,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arkansas,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Texas A&M,14.5
401237121,2020,9,2,Auburn,LSU,48.0,11.0,37.0,59.0,-0.5,63.5,True,Auburn,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LSU,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Auburn,0.5
401239887,2020,9,2,BYU,Western Kentucky,41.0,10.0,31.0,51.0,-30.5,52.0,True,BYU,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Western Kentucky,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,BYU,30.5
401247300,2020,9,2,Rutgers,Indiana,21.0,37.0,-16.0,58.0,11.5,54.0,True,Rutgers,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Indiana,11.5
401247301,2020,9,2,Illinois,Purdue,24.0,31.0,-7.0,55.0,9.5,55.5,True,Illinois,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Purdue,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Purdue,9.5
401247302,2020,9,2,Maryland,Minnesota,45.0,44.0,1.0,89.0,18.5,60.5,True,Maryland,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minnesota,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Minnesota,18.5
401247303,2020,9,2,Iowa,Northwestern,20.0,21.0,-1.0,41.0,1.0,42.5,True,Iowa,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Northwestern,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Northwestern,1.0
401247305,2020,9,2,Michigan,Michigan State,24.0,27.0,-3.0,51.0,-21.5,51.5,True,Michigan,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michigan State,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Michigan,21.5
